Epoch [1/5000]: Training loss: 1056.060 | Validation loss: 288.397 || Training accuracy: 0.6 % | Validation accuracy: 2.2 %
Epoch [222/5000]: Training loss: 767.603 | Validation loss: 258.245 || Training accuracy: 4.9 % | Validation accuracy: 4.0 %
Epoch [223/5000]: Training loss: 768.001 | Validation loss: 257.849 || Training accuracy: 4.9 % | Validation accuracy: 4.0 %
Epoch [224/5000]: Training loss: 767.071 | Validation loss: 258.309 || Training accuracy: 4.9 % | Validation accuracy: 5.1 %
Epoch [225/5000]: Training loss: 766.586 | Validation loss: 257.808 || Training accuracy: 5.1 % | Validation accuracy: 5.0 %
Epoch [226/5000]: Training loss: 766.348 | Validation loss: 258.612 || Training accuracy: 5.1 % | Validation accuracy: 3.5 %
Epoch [227/5000]: Training loss: 766.119 | Validation loss: 258.185 || Training accuracy: 5.3 % | Validation accuracy: 4.3 %
Epoch [228/5000]: Training loss: 765.091 | Validation loss: 257.971 || Training accuracy: 5.1 % | Validation accuracy: 5.3 %
Epoch [229/5000]: Training loss: 766.034 | Validation loss: 260.308 || Training accuracy: 5.1 % | Validation accuracy: 4.6 %
Epoch [230/5000]: Training loss: 764.265 | Validation loss: 258.616 || Training accuracy: 5.2 % | Validation accuracy: 4.8 %
Epoch [231/5000]: Training loss: 765.267 | Validation loss: 258.420 || Training accuracy: 4.9 % | Validation accuracy: 4.3 %
Epoch [232/5000]: Training loss: 764.749 | Validation loss: 259.669 || Training accuracy: 5.4 % | Validation accuracy: 5.0 %
Epoch [233/5000]: Training loss: 763.885 | Validation loss: 259.655 || Training accuracy: 5.1 % | Validation accuracy: 4.0 %
Epoch [234/5000]: Training loss: 763.223 | Validation loss: 258.710 || Training accuracy: 4.8 % | Validation accuracy: 3.5 %
Epoch [235/5000]: Training loss: 763.670 | Validation loss: 258.464 || Training accuracy: 4.8 % | Validation accuracy: 5.1 %
Epoch [236/5000]: Training loss: 762.836 | Validation loss: 257.854 || Training accuracy: 5.0 % | Validation accuracy: 4.6 %
Epoch [237/5000]: Training loss: 762.569 | Validation loss: 259.494 || Training accuracy: 5.1 % | Validation accuracy: 4.5 %
Epoch [238/5000]: Training loss: 762.199 | Validation loss: 257.941 || Training accuracy: 4.9 % | Validation accuracy: 5.0 %
Epoch [239/5000]: Training loss: 761.380 | Validation loss: 258.533 || Training accuracy: 5.1 % | Validation accuracy: 4.5 %
Epoch [240/5000]: Training loss: 761.091 | Validation loss: 258.103 || Training accuracy: 5.7 % | Validation accuracy: 4.1 %
Epoch [241/5000]: Training loss: 760.956 | Validation loss: 259.581 || Training accuracy: 5.0 % | Validation accuracy: 5.0 %
Epoch [242/5000]: Training loss: 760.346 | Validation loss: 258.610 || Training accuracy: 5.3 % | Validation accuracy: 4.3 %
Epoch [243/5000]: Training loss: 759.719 | Validation loss: 259.410 || Training accuracy: 5.8 % | Validation accuracy: 4.0 %
Epoch [244/5000]: Training loss: 760.252 | Validation loss: 258.786 || Training accuracy: 5.5 % | Validation accuracy: 5.3 %
Epoch [245/5000]: Training loss: 758.231 | Validation loss: 258.448 || Training accuracy: 5.3 % | Validation accuracy: 3.6 %
Epoch [246/5000]: Training loss: 758.724 | Validation loss: 257.990 || Training accuracy: 5.6 % | Validation accuracy: 3.6 %
Epoch [247/5000]: Training loss: 757.999 | Validation loss: 259.733 || Training accuracy: 5.5 % | Validation accuracy: 3.8 %
Epoch [248/5000]: Training loss: 759.229 | Validation loss: 258.976 || Training accuracy: 4.7 % | Validation accuracy: 4.8 %
Epoch [249/5000]: Training loss: 758.433 | Validation loss: 258.959 || Training accuracy: 5.2 % | Validation accuracy: 5.3 %
Epoch [250/5000]: Training loss: 757.025 | Validation loss: 260.087 || Training accuracy: 5.6 % | Validation accuracy: 5.0 %
Epoch [251/5000]: Training loss: 756.444 | Validation loss: 259.916 || Training accuracy: 5.1 % | Validation accuracy: 4.8 %
Epoch [252/5000]: Training loss: 757.268 | Validation loss: 259.071 || Training accuracy: 5.6 % | Validation accuracy: 4.5 %
Epoch [253/5000]: Training loss: 756.531 | Validation loss: 259.778 || Training accuracy: 5.3 % | Validation accuracy: 4.1 %
Epoch [254/5000]: Training loss: 756.137 | Validation loss: 259.160 || Training accuracy: 5.3 % | Validation accuracy: 5.3 %
Epoch [255/5000]: Training loss: 756.261 | Validation loss: 259.048 || Training accuracy: 5.5 % | Validation accuracy: 5.1 %
Epoch [256/5000]: Training loss: 755.304 | Validation loss: 259.800 || Training accuracy: 5.7 % | Validation accuracy: 4.6 %
Epoch [257/5000]: Training loss: 754.730 | Validation loss: 260.114 || Training accuracy: 5.7 % | Validation accuracy: 4.0 %
Epoch [258/5000]: Training loss: 754.681 | Validation loss: 259.986 || Training accuracy: 5.4 % | Validation accuracy: 5.3 %
Epoch [259/5000]: Training loss: 754.095 | Validation loss: 259.732 || Training accuracy: 5.5 % | Validation accuracy: 5.0 %
Epoch [260/5000]: Training loss: 753.471 | Validation loss: 260.280 || Training accuracy: 5.8 % | Validation accuracy: 4.6 %
Epoch [261/5000]: Training loss: 753.276 | Validation loss: 260.231 || Training accuracy: 5.5 % | Validation accuracy: 5.0 %
Epoch [262/5000]: Training loss: 753.004 | Validation loss: 259.099 || Training accuracy: 5.6 % | Validation accuracy: 5.0 %
Epoch [263/5000]: Training loss: 751.665 | Validation loss: 258.692 || Training accuracy: 6.0 % | Validation accuracy: 5.3 %
Epoch [264/5000]: Training loss: 752.128 | Validation loss: 259.381 || Training accuracy: 5.7 % | Validation accuracy: 5.1 %
Epoch [265/5000]: Training loss: 751.407 | Validation loss: 261.097 || Training accuracy: 5.9 % | Validation accuracy: 4.6 %
Epoch [266/5000]: Training loss: 751.506 | Validation loss: 259.210 || Training accuracy: 5.4 % | Validation accuracy: 4.3 %
Epoch [267/5000]: Training loss: 750.776 | Validation loss: 259.798 || Training accuracy: 5.7 % | Validation accuracy: 4.8 %
Epoch [268/5000]: Training loss: 750.627 | Validation loss: 259.405 || Training accuracy: 5.8 % | Validation accuracy: 4.5 %
Epoch [269/5000]: Training loss: 750.876 | Validation loss: 259.868 || Training accuracy: 5.9 % | Validation accuracy: 4.3 %
Epoch [270/5000]: Training loss: 751.787 | Validation loss: 259.972 || Training accuracy: 5.8 % | Validation accuracy: 5.1 %
Epoch [271/5000]: Training loss: 749.023 | Validation loss: 260.106 || Training accuracy: 6.2 % | Validation accuracy: 5.0 %
Epoch [272/5000]: Training loss: 748.281 | Validation loss: 260.081 || Training accuracy: 5.4 % | Validation accuracy: 5.5 %
Epoch [273/5000]: Training loss: 748.264 | Validation loss: 261.097 || Training accuracy: 5.7 % | Validation accuracy: 4.5 %
Epoch [274/5000]: Training loss: 749.130 | Validation loss: 261.186 || Training accuracy: 6.0 % | Validation accuracy: 4.5 %
Epoch [275/5000]: Training loss: 748.001 | Validation loss: 261.572 || Training accuracy: 6.0 % | Validation accuracy: 4.8 %
Epoch [276/5000]: Training loss: 748.850 | Validation loss: 259.995 || Training accuracy: 5.4 % | Validation accuracy: 5.5 %
Epoch [277/5000]: Training loss: 747.809 | Validation loss: 261.187 || Training accuracy: 5.7 % | Validation accuracy: 4.5 %
Epoch [278/5000]: Training loss: 746.741 | Validation loss: 260.195 || Training accuracy: 5.9 % | Validation accuracy: 5.5 %
Epoch [279/5000]: Training loss: 747.722 | Validation loss: 260.441 || Training accuracy: 5.5 % | Validation accuracy: 4.6 %
Epoch [280/5000]: Training loss: 745.382 | Validation loss: 261.314 || Training accuracy: 5.9 % | Validation accuracy: 4.8 %
Epoch [281/5000]: Training loss: 745.671 | Validation loss: 260.699 || Training accuracy: 5.6 % | Validation accuracy: 3.5 %
Epoch [282/5000]: Training loss: 745.469 | Validation loss: 260.187 || Training accuracy: 5.7 % | Validation accuracy: 3.6 %
Epoch [283/5000]: Training loss: 744.881 | Validation loss: 259.724 || Training accuracy: 5.8 % | Validation accuracy: 5.0 %
Epoch [284/5000]: Training loss: 743.877 | Validation loss: 261.223 || Training accuracy: 6.0 % | Validation accuracy: 3.5 %
Epoch [285/5000]: Training loss: 744.191 | Validation loss: 259.795 || Training accuracy: 5.9 % | Validation accuracy: 4.5 %
Epoch [286/5000]: Training loss: 744.446 | Validation loss: 261.212 || Training accuracy: 5.9 % | Validation accuracy: 4.6 %
Epoch [287/5000]: Training loss: 744.586 | Validation loss: 260.030 || Training accuracy: 5.9 % | Validation accuracy: 5.0 %
Epoch [288/5000]: Training loss: 742.941 | Validation loss: 260.110 || Training accuracy: 6.1 % | Validation accuracy: 5.1 %
Epoch [289/5000]: Training loss: 741.939 | Validation loss: 259.730 || Training accuracy: 5.8 % | Validation accuracy: 4.3 %
Epoch [290/5000]: Training loss: 742.411 | Validation loss: 260.864 || Training accuracy: 5.7 % | Validation accuracy: 4.6 %
Epoch [291/5000]: Training loss: 741.819 | Validation loss: 261.396 || Training accuracy: 6.1 % | Validation accuracy: 4.8 %
Epoch [292/5000]: Training loss: 741.011 | Validation loss: 260.323 || Training accuracy: 5.9 % | Validation accuracy: 4.5 %
Epoch [293/5000]: Training loss: 741.555 | Validation loss: 260.611 || Training accuracy: 6.1 % | Validation accuracy: 3.8 %
Epoch [294/5000]: Training loss: 740.121 | Validation loss: 261.449 || Training accuracy: 5.7 % | Validation accuracy: 4.5 %
Epoch [295/5000]: Training loss: 740.337 | Validation loss: 261.341 || Training accuracy: 6.2 % | Validation accuracy: 4.6 %
Epoch [296/5000]: Training loss: 740.975 | Validation loss: 261.047 || Training accuracy: 5.9 % | Validation accuracy: 4.3 %
Epoch [297/5000]: Training loss: 740.584 | Validation loss: 262.103 || Training accuracy: 5.9 % | Validation accuracy: 5.0 %
Epoch [298/5000]: Training loss: 739.897 | Validation loss: 260.104 || Training accuracy: 6.2 % | Validation accuracy: 4.6 %
Epoch [299/5000]: Training loss: 739.609 | Validation loss: 260.662 || Training accuracy: 6.6 % | Validation accuracy: 5.5 %
Epoch [300/5000]: Training loss: 737.990 | Validation loss: 262.034 || Training accuracy: 6.1 % | Validation accuracy: 5.5 %
Epoch [301/5000]: Training loss: 737.290 | Validation loss: 260.379 || Training accuracy: 6.1 % | Validation accuracy: 5.1 %
Epoch [302/5000]: Training loss: 737.601 | Validation loss: 261.845 || Training accuracy: 5.9 % | Validation accuracy: 5.1 %
Epoch [303/5000]: Training loss: 737.730 | Validation loss: 261.046 || Training accuracy: 5.7 % | Validation accuracy: 4.8 %
Epoch [304/5000]: Training loss: 736.407 | Validation loss: 261.057 || Training accuracy: 6.3 % | Validation accuracy: 4.5 %
Epoch [305/5000]: Training loss: 736.940 | Validation loss: 262.015 || Training accuracy: 5.9 % | Validation accuracy: 5.0 %
Epoch [306/5000]: Training loss: 737.161 | Validation loss: 263.286 || Training accuracy: 5.2 % | Validation accuracy: 5.3 %
Epoch [307/5000]: Training loss: 736.155 | Validation loss: 261.762 || Training accuracy: 5.5 % | Validation accuracy: 5.0 %
Epoch [308/5000]: Training loss: 736.355 | Validation loss: 261.611 || Training accuracy: 5.7 % | Validation accuracy: 3.6 %
Epoch [309/5000]: Training loss: 735.748 | Validation loss: 260.697 || Training accuracy: 6.0 % | Validation accuracy: 5.0 %
Epoch [310/5000]: Training loss: 735.389 | Validation loss: 261.272 || Training accuracy: 6.2 % | Validation accuracy: 3.8 %
Epoch [311/5000]: Training loss: 733.995 | Validation loss: 262.784 || Training accuracy: 6.3 % | Validation accuracy: 4.8 %
Epoch [312/5000]: Training loss: 733.791 | Validation loss: 263.066 || Training accuracy: 6.6 % | Validation accuracy: 5.0 %
Epoch [313/5000]: Training loss: 734.087 | Validation loss: 261.634 || Training accuracy: 6.3 % | Validation accuracy: 4.0 %
Epoch [314/5000]: Training loss: 733.545 | Validation loss: 260.776 || Training accuracy: 5.7 % | Validation accuracy: 4.1 %
Epoch [315/5000]: Training loss: 733.445 | Validation loss: 263.298 || Training accuracy: 5.8 % | Validation accuracy: 4.5 %
Epoch [316/5000]: Training loss: 731.688 | Validation loss: 262.200 || Training accuracy: 5.9 % | Validation accuracy: 5.0 %
Epoch [317/5000]: Training loss: 732.417 | Validation loss: 260.691 || Training accuracy: 6.1 % | Validation accuracy: 5.0 %
Epoch [318/5000]: Training loss: 731.613 | Validation loss: 261.786 || Training accuracy: 6.6 % | Validation accuracy: 4.8 %
Epoch [319/5000]: Training loss: 731.857 | Validation loss: 263.288 || Training accuracy: 6.3 % | Validation accuracy: 4.6 %
Epoch [320/5000]: Training loss: 730.378 | Validation loss: 261.328 || Training accuracy: 6.1 % | Validation accuracy: 4.8 %
Epoch [321/5000]: Training loss: 730.837 | Validation loss: 262.849 || Training accuracy: 6.2 % | Validation accuracy: 4.5 %
Epoch [322/5000]: Training loss: 730.117 | Validation loss: 261.502 || Training accuracy: 6.3 % | Validation accuracy: 4.8 %
Epoch [323/5000]: Training loss: 729.633 | Validation loss: 261.632 || Training accuracy: 6.1 % | Validation accuracy: 5.3 %
Epoch [324/5000]: Training loss: 730.217 | Validation loss: 261.683 || Training accuracy: 6.2 % | Validation accuracy: 3.8 %
Epoch [325/5000]: Training loss: 729.534 | Validation loss: 260.918 || Training accuracy: 6.5 % | Validation accuracy: 4.1 %
Epoch [326/5000]: Training loss: 729.740 | Validation loss: 261.821 || Training accuracy: 5.9 % | Validation accuracy: 4.6 %
Epoch [327/5000]: Training loss: 728.234 | Validation loss: 261.396 || Training accuracy: 6.2 % | Validation accuracy: 4.0 %
Epoch [328/5000]: Training loss: 728.140 | Validation loss: 262.680 || Training accuracy: 5.7 % | Validation accuracy: 4.8 %
Epoch [329/5000]: Training loss: 729.369 | Validation loss: 263.409 || Training accuracy: 6.1 % | Validation accuracy: 5.1 %
Epoch [330/5000]: Training loss: 726.666 | Validation loss: 261.346 || Training accuracy: 6.3 % | Validation accuracy: 5.0 %
Epoch [331/5000]: Training loss: 728.035 | Validation loss: 262.159 || Training accuracy: 6.4 % | Validation accuracy: 5.0 %
Epoch [332/5000]: Training loss: 726.371 | Validation loss: 262.080 || Training accuracy: 6.6 % | Validation accuracy: 3.8 %
Epoch [333/5000]: Training loss: 725.718 | Validation loss: 264.848 || Training accuracy: 6.1 % | Validation accuracy: 3.2 %
Epoch [334/5000]: Training loss: 726.212 | Validation loss: 263.519 || Training accuracy: 6.4 % | Validation accuracy: 3.8 %
Epoch [335/5000]: Training loss: 725.381 | Validation loss: 261.843 || Training accuracy: 6.3 % | Validation accuracy: 4.3 %
Epoch [336/5000]: Training loss: 725.524 | Validation loss: 263.345 || Training accuracy: 5.8 % | Validation accuracy: 4.3 %
Epoch [337/5000]: Training loss: 726.271 | Validation loss: 264.026 || Training accuracy: 5.7 % | Validation accuracy: 4.8 %
Epoch [338/5000]: Training loss: 725.004 | Validation loss: 263.232 || Training accuracy: 6.0 % | Validation accuracy: 4.8 %
Epoch [339/5000]: Training loss: 723.138 | Validation loss: 264.844 || Training accuracy: 6.4 % | Validation accuracy: 5.3 %
Epoch [340/5000]: Training loss: 722.810 | Validation loss: 263.258 || Training accuracy: 6.7 % | Validation accuracy: 5.0 %
Epoch [341/5000]: Training loss: 722.650 | Validation loss: 263.843 || Training accuracy: 7.1 % | Validation accuracy: 4.5 %
Epoch [342/5000]: Training loss: 722.692 | Validation loss: 264.309 || Training accuracy: 6.5 % | Validation accuracy: 4.3 %
Epoch [343/5000]: Training loss: 721.758 | Validation loss: 262.468 || Training accuracy: 6.3 % | Validation accuracy: 5.0 %
Epoch [344/5000]: Training loss: 722.247 | Validation loss: 263.098 || Training accuracy: 6.7 % | Validation accuracy: 4.1 %
Epoch [345/5000]: Training loss: 722.278 | Validation loss: 265.370 || Training accuracy: 6.4 % | Validation accuracy: 5.0 %
Epoch [346/5000]: Training loss: 721.181 | Validation loss: 263.253 || Training accuracy: 6.5 % | Validation accuracy: 5.3 %
Epoch [347/5000]: Training loss: 720.798 | Validation loss: 263.826 || Training accuracy: 6.3 % | Validation accuracy: 4.5 %
Epoch [348/5000]: Training loss: 721.289 | Validation loss: 262.292 || Training accuracy: 6.5 % | Validation accuracy: 4.8 %
Epoch [349/5000]: Training loss: 721.474 | Validation loss: 262.870 || Training accuracy: 6.6 % | Validation accuracy: 4.1 %
Epoch [350/5000]: Training loss: 719.572 | Validation loss: 263.591 || Training accuracy: 6.6 % | Validation accuracy: 4.1 %
Epoch [351/5000]: Training loss: 720.110 | Validation loss: 266.364 || Training accuracy: 7.5 % | Validation accuracy: 4.0 %
Epoch [352/5000]: Training loss: 719.671 | Validation loss: 265.422 || Training accuracy: 6.5 % | Validation accuracy: 4.3 %
Epoch [353/5000]: Training loss: 720.080 | Validation loss: 263.428 || Training accuracy: 6.1 % | Validation accuracy: 4.3 %
Epoch [354/5000]: Training loss: 717.817 | Validation loss: 263.349 || Training accuracy: 6.6 % | Validation accuracy: 3.8 %
Epoch [355/5000]: Training loss: 717.323 | Validation loss: 265.876 || Training accuracy: 6.5 % | Validation accuracy: 4.6 %
Epoch [356/5000]: Training loss: 718.496 | Validation loss: 262.507 || Training accuracy: 6.3 % | Validation accuracy: 4.6 %
Epoch [357/5000]: Training loss: 717.441 | Validation loss: 263.877 || Training accuracy: 6.2 % | Validation accuracy: 4.3 %
Epoch [358/5000]: Training loss: 716.966 | Validation loss: 263.576 || Training accuracy: 6.4 % | Validation accuracy: 3.8 %
Epoch [359/5000]: Training loss: 716.299 | Validation loss: 263.813 || Training accuracy: 6.9 % | Validation accuracy: 3.6 %
Epoch [360/5000]: Training loss: 714.563 | Validation loss: 266.270 || Training accuracy: 6.4 % | Validation accuracy: 3.8 %
Epoch [361/5000]: Training loss: 715.478 | Validation loss: 264.440 || Training accuracy: 6.9 % | Validation accuracy: 4.1 %
Epoch [362/5000]: Training loss: 714.582 | Validation loss: 263.891 || Training accuracy: 6.5 % | Validation accuracy: 4.0 %
Epoch [363/5000]: Training loss: 714.189 | Validation loss: 264.696 || Training accuracy: 6.4 % | Validation accuracy: 5.0 %
Epoch [364/5000]: Training loss: 714.953 | Validation loss: 263.189 || Training accuracy: 7.1 % | Validation accuracy: 4.5 %
Epoch [365/5000]: Training loss: 714.708 | Validation loss: 265.632 || Training accuracy: 6.8 % | Validation accuracy: 4.3 %
Epoch [366/5000]: Training loss: 713.492 | Validation loss: 264.587 || Training accuracy: 6.6 % | Validation accuracy: 4.0 %
Epoch [367/5000]: Training loss: 713.778 | Validation loss: 264.125 || Training accuracy: 7.1 % | Validation accuracy: 5.5 %
Epoch [368/5000]: Training loss: 712.869 | Validation loss: 265.909 || Training accuracy: 7.2 % | Validation accuracy: 4.1 %
Epoch [369/5000]: Training loss: 712.352 | Validation loss: 264.719 || Training accuracy: 7.0 % | Validation accuracy: 3.3 %
Epoch [370/5000]: Training loss: 712.923 | Validation loss: 263.525 || Training accuracy: 7.1 % | Validation accuracy: 3.8 %
Epoch [371/5000]: Training loss: 711.276 | Validation loss: 264.331 || Training accuracy: 6.9 % | Validation accuracy: 5.0 %
Epoch [372/5000]: Training loss: 709.715 | Validation loss: 264.201 || Training accuracy: 7.2 % | Validation accuracy: 4.5 %
Epoch [373/5000]: Training loss: 711.701 | Validation loss: 264.349 || Training accuracy: 6.8 % | Validation accuracy: 3.3 %
Epoch [374/5000]: Training loss: 709.768 | Validation loss: 265.565 || Training accuracy: 7.0 % | Validation accuracy: 4.0 %
Epoch [375/5000]: Training loss: 709.890 | Validation loss: 265.929 || Training accuracy: 7.5 % | Validation accuracy: 5.3 %
Epoch [376/5000]: Training loss: 709.273 | Validation loss: 268.285 || Training accuracy: 6.5 % | Validation accuracy: 4.6 %
Epoch [377/5000]: Training loss: 709.383 | Validation loss: 263.980 || Training accuracy: 7.2 % | Validation accuracy: 3.6 %
Epoch [378/5000]: Training loss: 709.646 | Validation loss: 264.074 || Training accuracy: 7.3 % | Validation accuracy: 3.3 %
Epoch [379/5000]: Training loss: 709.369 | Validation loss: 266.530 || Training accuracy: 6.8 % | Validation accuracy: 4.1 %
Epoch [380/5000]: Training loss: 707.667 | Validation loss: 264.585 || Training accuracy: 6.8 % | Validation accuracy: 4.3 %
Epoch [381/5000]: Training loss: 709.541 | Validation loss: 265.055 || Training accuracy: 7.4 % | Validation accuracy: 4.1 %
Epoch [382/5000]: Training loss: 707.633 | Validation loss: 265.379 || Training accuracy: 6.9 % | Validation accuracy: 4.1 %
Epoch [383/5000]: Training loss: 708.539 | Validation loss: 264.138 || Training accuracy: 6.6 % | Validation accuracy: 4.0 %
Epoch [384/5000]: Training loss: 706.012 | Validation loss: 265.555 || Training accuracy: 6.9 % | Validation accuracy: 4.1 %
Epoch [385/5000]: Training loss: 705.353 | Validation loss: 265.742 || Training accuracy: 7.1 % | Validation accuracy: 4.0 %
Epoch [386/5000]: Training loss: 706.140 | Validation loss: 266.789 || Training accuracy: 7.2 % | Validation accuracy: 4.1 %
Epoch [387/5000]: Training loss: 706.625 | Validation loss: 266.037 || Training accuracy: 7.1 % | Validation accuracy: 4.0 %
Epoch [388/5000]: Training loss: 705.412 | Validation loss: 264.580 || Training accuracy: 7.3 % | Validation accuracy: 3.6 %
Epoch [389/5000]: Training loss: 705.107 | Validation loss: 265.538 || Training accuracy: 6.9 % | Validation accuracy: 3.6 %
Epoch [390/5000]: Training loss: 705.378 | Validation loss: 264.338 || Training accuracy: 7.2 % | Validation accuracy: 4.0 %
Epoch [391/5000]: Training loss: 702.379 | Validation loss: 266.825 || Training accuracy: 7.9 % | Validation accuracy: 4.0 %
Epoch [392/5000]: Training loss: 703.390 | Validation loss: 264.754 || Training accuracy: 7.5 % | Validation accuracy: 4.1 %
Epoch [393/5000]: Training loss: 702.930 | Validation loss: 265.565 || Training accuracy: 7.1 % | Validation accuracy: 3.8 %
Epoch [394/5000]: Training loss: 703.280 | Validation loss: 265.379 || Training accuracy: 7.0 % | Validation accuracy: 3.5 %
Epoch [395/5000]: Training loss: 702.583 | Validation loss: 265.950 || Training accuracy: 7.2 % | Validation accuracy: 4.3 %
Epoch [396/5000]: Training loss: 702.246 | Validation loss: 265.450 || Training accuracy: 7.1 % | Validation accuracy: 3.5 %
Epoch [397/5000]: Training loss: 703.121 | Validation loss: 265.513 || Training accuracy: 7.0 % | Validation accuracy: 4.6 %
Epoch [398/5000]: Training loss: 700.434 | Validation loss: 266.572 || Training accuracy: 7.7 % | Validation accuracy: 4.1 %
Epoch [399/5000]: Training loss: 700.341 | Validation loss: 266.449 || Training accuracy: 7.6 % | Validation accuracy: 4.6 %
Epoch [400/5000]: Training loss: 701.762 | Validation loss: 266.168 || Training accuracy: 7.5 % | Validation accuracy: 4.3 %
Epoch [401/5000]: Training loss: 699.861 | Validation loss: 265.708 || Training accuracy: 7.8 % | Validation accuracy: 4.6 %
Epoch [402/5000]: Training loss: 700.542 | Validation loss: 266.653 || Training accuracy: 7.7 % | Validation accuracy: 4.5 %
Epoch [403/5000]: Training loss: 699.075 | Validation loss: 266.188 || Training accuracy: 7.5 % | Validation accuracy: 3.2 %
Epoch [404/5000]: Training loss: 699.276 | Validation loss: 266.504 || Training accuracy: 7.4 % | Validation accuracy: 4.1 %
Epoch [405/5000]: Training loss: 699.138 | Validation loss: 267.814 || Training accuracy: 7.4 % | Validation accuracy: 5.5 %
Epoch [406/5000]: Training loss: 698.132 | Validation loss: 265.580 || Training accuracy: 7.3 % | Validation accuracy: 3.6 %
Epoch [407/5000]: Training loss: 697.769 | Validation loss: 269.318 || Training accuracy: 6.8 % | Validation accuracy: 3.2 %
Epoch [408/5000]: Training loss: 698.366 | Validation loss: 266.380 || Training accuracy: 7.7 % | Validation accuracy: 4.0 %
Epoch [409/5000]: Training loss: 695.906 | Validation loss: 266.081 || Training accuracy: 7.7 % | Validation accuracy: 4.1 %
Epoch [410/5000]: Training loss: 696.353 | Validation loss: 266.845 || Training accuracy: 7.9 % | Validation accuracy: 4.5 %
Epoch [411/5000]: Training loss: 696.928 | Validation loss: 266.029 || Training accuracy: 7.3 % | Validation accuracy: 3.0 %
Epoch [412/5000]: Training loss: 696.936 | Validation loss: 267.121 || Training accuracy: 7.5 % | Validation accuracy: 3.6 %
Epoch [413/5000]: Training loss: 696.142 | Validation loss: 268.208 || Training accuracy: 7.5 % | Validation accuracy: 4.8 %
Epoch [414/5000]: Training loss: 695.476 | Validation loss: 267.642 || Training accuracy: 7.6 % | Validation accuracy: 4.6 %
Epoch [415/5000]: Training loss: 695.799 | Validation loss: 265.483 || Training accuracy: 7.3 % | Validation accuracy: 3.8 %
Epoch [416/5000]: Training loss: 693.232 | Validation loss: 266.512 || Training accuracy: 7.8 % | Validation accuracy: 3.5 %
Epoch [417/5000]: Training loss: 693.951 | Validation loss: 267.600 || Training accuracy: 7.3 % | Validation accuracy: 5.0 %
Epoch [418/5000]: Training loss: 694.184 | Validation loss: 267.568 || Training accuracy: 7.5 % | Validation accuracy: 3.6 %
Epoch [419/5000]: Training loss: 693.398 | Validation loss: 267.891 || Training accuracy: 7.4 % | Validation accuracy: 4.0 %
Epoch [420/5000]: Training loss: 692.548 | Validation loss: 267.421 || Training accuracy: 8.2 % | Validation accuracy: 4.1 %
Epoch [421/5000]: Training loss: 691.418 | Validation loss: 268.259 || Training accuracy: 7.7 % | Validation accuracy: 3.6 %
Epoch [422/5000]: Training loss: 691.768 | Validation loss: 270.984 || Training accuracy: 7.5 % | Validation accuracy: 4.8 %
Epoch [423/5000]: Training loss: 690.938 | Validation loss: 266.577 || Training accuracy: 7.8 % | Validation accuracy: 3.5 %
Epoch [424/5000]: Training loss: 691.053 | Validation loss: 266.834 || Training accuracy: 8.1 % | Validation accuracy: 4.0 %
Epoch [425/5000]: Training loss: 691.384 | Validation loss: 266.986 || Training accuracy: 7.3 % | Validation accuracy: 3.6 %
Epoch [426/5000]: Training loss: 690.819 | Validation loss: 268.979 || Training accuracy: 7.1 % | Validation accuracy: 4.5 %
Epoch [427/5000]: Training loss: 689.859 | Validation loss: 266.456 || Training accuracy: 7.6 % | Validation accuracy: 3.8 %
Epoch [428/5000]: Training loss: 689.201 | Validation loss: 267.885 || Training accuracy: 7.5 % | Validation accuracy: 4.5 %
Epoch [429/5000]: Training loss: 687.548 | Validation loss: 267.909 || Training accuracy: 7.5 % | Validation accuracy: 4.1 %
Epoch [430/5000]: Training loss: 688.577 | Validation loss: 269.186 || Training accuracy: 7.7 % | Validation accuracy: 4.0 %
Epoch [431/5000]: Training loss: 687.675 | Validation loss: 268.305 || Training accuracy: 8.1 % | Validation accuracy: 3.8 %
Epoch [432/5000]: Training loss: 686.925 | Validation loss: 267.298 || Training accuracy: 8.4 % | Validation accuracy: 3.0 %
Epoch [433/5000]: Training loss: 687.507 | Validation loss: 269.633 || Training accuracy: 7.9 % | Validation accuracy: 4.5 %
Epoch [434/5000]: Training loss: 686.473 | Validation loss: 267.279 || Training accuracy: 8.0 % | Validation accuracy: 3.2 %
Epoch [435/5000]: Training loss: 687.207 | Validation loss: 268.078 || Training accuracy: 7.8 % | Validation accuracy: 3.5 %
Epoch [436/5000]: Training loss: 686.255 | Validation loss: 266.808 || Training accuracy: 8.2 % | Validation accuracy: 3.6 %
Epoch [437/5000]: Training loss: 686.595 | Validation loss: 269.548 || Training accuracy: 7.9 % | Validation accuracy: 4.0 %
Epoch [438/5000]: Training loss: 684.012 | Validation loss: 270.574 || Training accuracy: 8.1 % | Validation accuracy: 5.0 %
Epoch [439/5000]: Training loss: 685.019 | Validation loss: 267.041 || Training accuracy: 7.5 % | Validation accuracy: 3.6 %
Epoch [440/5000]: Training loss: 684.940 | Validation loss: 267.452 || Training accuracy: 7.9 % | Validation accuracy: 3.3 %
Epoch [441/5000]: Training loss: 684.332 | Validation loss: 269.012 || Training accuracy: 7.8 % | Validation accuracy: 3.3 %
Epoch [442/5000]: Training loss: 683.150 | Validation loss: 270.768 || Training accuracy: 7.7 % | Validation accuracy: 4.3 %
